,question,business,answer,similarity,execution_time_in_sec
2142,How long does omakase take?,Raku,yummy,0.039332933723926544,0.5539257526397705
2143,How long does omakase take?,Raku,tofu,-0.014958042651414871,0.5539257526397705
2144,How long is it and what the price for tickets?,High Roller,Don't pay full price,0.5901272296905518,0.2840087413787842
2145,How long is it and what the price for tickets?,High Roller,more expensive,0.30499860644340515,0.2840087413787842
2146,How long is it and what the price for tickets?,High Roller,nighttime,0.1381586492061615,0.2840087413787842
2147,How long is it and what the price for tickets?,High Roller,half,0.11627098172903061,0.2840087413787842
2148,How long is it and what the price for tickets?,High Roller,$15,,0.2840087413787842
2149,How long is the ride?,High Roller,wait,0.4024800956249237,0.25365209579467773
2150,How long is the ride?,High Roller,a memorable journey to the top,0.3614411950111389,0.25365209579467773
2151,How long is the ride?,High Roller,hour,0.2554576098918915,0.25365209579467773
2152,How long is the ride?,High Roller,amazing views,0.23319588601589203,0.25365209579467773
2153,How long is the ride?,High Roller,45 minutes,0.17554695904254913,0.25365209579467773
2154,How long is this?,Cirque du Soleil - Zumanity,Loved it so much can I see it again,0.34710922837257385,0.2697768211364746
2155,How long is this?,Cirque du Soleil - Zumanity,Don't see this risky business with any loved ones unless a date,0.3384768068790436,0.2697768211364746
2156,How long is this?,Cirque du Soleil - Zumanity,Cozy room,0.20830386877059937,0.2697768211364746
2157,How long is this?,Cirque du Soleil - Zumanity,second,0.16686907410621643,0.2697768211364746
2158,How long is this?,Cirque du Soleil - Zumanity,!,,0.2697768211364746
2159,How long would the wait usually be on a weekday for dinner?,Bacchanal Buffet,very long,0.43705588579177856,0.4611244201660156
2160,How long would the wait usually be on a weekday for dinner?,Bacchanal Buffet,no long line,0.43134406208992004,0.4611244201660156
2161,How long would the wait usually be on a weekday for dinner?,Bacchanal Buffet,two,0.3025199770927429,0.4611244201660156
2162,How long would the wait usually be on a weekday for dinner?,Bacchanal Buffet,$60s,0.16835802793502808,0.4611244201660156
2163,How long would the wait usually be on a weekday for dinner?,Bacchanal Buffet,before,,0.4611244201660156
2164,How loud is it in the dining area?,STK Las Vegas,fine dining! It's always happening here!,0.638722836971283,0.2972896099090576
2165,How loud is it in the dining area?,STK Las Vegas,Atmosphere is trendy and loud,0.5670742988586426,0.2972896099090576
2166,How loud is it in the dining area?,STK Las Vegas,Located in the Cosmopolitan Hotel,0.3350161612033844,0.2972896099090576
2167,How loud is it in the dining area?,STK Las Vegas,us,0.12501995265483856,0.2972896099090576
2168,How loud is it in the dining area?,STK Las Vegas,perfection,0.02871699631214142,0.2972896099090576
2169,How many dance rooms are there? What type of music do they play?,Hakkasan Nightclub,Too many tables. Not enough dance floor,0.6146842241287231,0.31951093673706055
2170,How many dance rooms are there? What type of music do they play?,Hakkasan Nightclub,inflatable monkey,0.28298985958099365,0.31951093673706055
2171,How many dance rooms are there? What type of music do they play?,Hakkasan Nightclub,Different,0.2653428614139557,0.31951093673706055
2172,How many dance rooms are there? What type of music do they play?,Hakkasan Nightclub,hip,0.22385206818580627,0.31951093673706055
2173,How many dance rooms are there? What type of music do they play?,Hakkasan Nightclub,702.996.0344,,0.31951093673706055
2174,How many eggs are in the omelette?,The Peppermill Restaurant & Fireside Lounge,cheese omelette,0.7545796036720276,0.7428436279296875
2175,How many eggs are in the omelette?,The Peppermill Restaurant & Fireside Lounge,eggs,0.6803246140480042,0.7428436279296875
2176,How many eggs are in the omelette?,The Peppermill Restaurant & Fireside Lounge,10,,0.7428436279296875
2177,How many eggs are in the omelette?,The Peppermill Restaurant & Fireside Lounge,10,,0.7428436279296875
2178,How many eggs are in the omelette?,The Peppermill Restaurant & Fireside Lounge,.,,0.7428436279296875
2179,How much are the breakfast's?,HEXX kitchen + bar,Best breakfast we've found in Vegas,0.4463843107223511,0.2515997886657715
2180,How much are the breakfast's?,HEXX kitchen + bar,One of my favorite breakfast places in Vegas.,0.43963006138801575,0.2515997886657715
2181,How much are the breakfast's?,HEXX kitchen + bar,wonderful,0.24586482346057892,0.2515997886657715
2182,How much are the breakfast's?,HEXX kitchen + bar,a few bucks,0.19258947670459747,0.2515997886657715
2183,How much are the breakfast's?,HEXX kitchen + bar,$8,,0.2515997886657715
2184,How much does valet parking cost at the signature if you are a hotel guest?,The Signature at MGM Grand,Love this hotel because it doesn't take forever to get in and out of your hotel room,0.5639196634292603,0.3612937927246094
2185,How much does valet parking cost at the signature if you are a hotel guest?,The Signature at MGM Grand,only and resorts fee but I feel it is worth,0.5032216310501099,0.3612937927246094
2186,How much does valet parking cost at the signature if you are a hotel guest?,The Signature at MGM Grand,I'd rather self park,0.3492825925350189,0.3612937927246094
2187,How much does valet parking cost at the signature if you are a hotel guest?,The Signature at MGM Grand,No self park.,0.33475857973098755,0.3612937927246094
2188,How much does valet parking cost at the signature if you are a hotel guest?,The Signature at MGM Grand,over 10 mins,0.055323511362075806,0.3612937927246094
2189,How much for a one year old?,Bacchanal Buffet,over a year ago,0.6642709374427795,0.3733546733856201
2190,How much for a one year old?,Bacchanal Buffet,Top 3,0.1286621391773224,0.3733546733856201
2191,How much for a one year old?,Bacchanal Buffet,Quality,0.009528793394565582,0.3733546733856201
2192,How much for a one year old?,Bacchanal Buffet,!,,0.3733546733856201
2193,How much for a one year old?,Bacchanal Buffet,$25 +,,0.3733546733856201
2194,How much for all you can eat dinner?,Raku,Let the chef choose your meal. I had some things I never would have picked off the menu,0.6387584805488586,0.4891643524169922
2195,How much for all you can eat dinner?,Raku,"Poor, slow service. I had to go to the host stand to get my bill and pay because nobody came to me. The hamburger steak was good but took forever",0.6134504675865173,0.4891643524169922
2196,How much for all you can eat dinner?,Raku,one of their few private rooms,0.23742231726646423,0.4891643524169922
2197,How much for all you can eat dinner?,Raku,flawless victory,0.11154308170080185,0.4891643524169922
2198,How much for all you can eat dinner?,Raku,$45,,0.4891643524169922
2199,How much for cabana by the pool?,The Signature at MGM Grand,Gotta love the pool!!!!,0.40624719858169556,0.4423525333404541
2200,How much for cabana by the pool?,The Signature at MGM Grand,Damn far from everything. Good if ya wanna lose some fatz,0.37646257877349854,0.4423525333404541
2201,How much for cabana by the pool?,The Signature at MGM Grand,nice and clean,0.22717808187007904,0.4423525333404541
2202,How much for cabana by the pool?,The Signature at MGM Grand,Bad,0.16571089625358582,0.4423525333404541
2203,How much for cabana by the pool?,The Signature at MGM Grand,J/K,,0.4423525333404541
2204,How much for children?,Wicked Spoon,less than half price,0.2719869017601013,0.3667752742767334
2205,How much for children?,Wicked Spoon,full price,0.16212677955627441,0.3667752742767334
2206,How much for children?,Wicked Spoon,Free,0.12595270574092865,0.3667752742767334
2207,How much for children?,Wicked Spoon,$41,,0.3667752742767334
2208,How much for children?,Wicked Spoon,$18.00,,0.3667752742767334
2209,How much for kids?,Bacchanal Buffet,anything,0.4067736566066742,0.4393467903137207
2210,How much for kids?,Bacchanal Buffet,$24.99 weekday,0.17733490467071533,0.4393467903137207
2211,How much for kids?,Bacchanal Buffet,bitter,0.09564726799726486,0.4393467903137207
2212,How much for kids?,Bacchanal Buffet,Great,0.08596550673246384,0.4393467903137207
2213,How much for kids?,Bacchanal Buffet,$20,,0.4393467903137207
2214,How much for the 3 years kid?,Bacchanal Buffet,Great for people who like to eat just a little bit of everything!,0.5846725702285767,0.5407271385192871
2215,How much for the 3 years kid?,Bacchanal Buffet,Eat a little of everything not a lot of anything,0.5719350576400757,0.5407271385192871
2216,How much for the 3 years kid?,Bacchanal Buffet,So maybe,0.5320178866386414,0.5407271385192871
2217,How much for the 3 years kid?,Bacchanal Buffet,$20,,0.5407271385192871
2218,How much for the 3 years kid?,Bacchanal Buffet,$25 +,,0.5407271385192871
2219,How much for the happy hour?,Gangnam Asian BBQ Dining,good,0.4495963454246521,0.315809965133667
2220,How much for the happy hour?,Gangnam Asian BBQ Dining,Great place,0.22261403501033783,0.315809965133667
2221,How much for the happy hour?,Gangnam Asian BBQ Dining,Great place,0.22261403501033783,0.315809965133667
2222,How much for the happy hour?,Gangnam Asian BBQ Dining,Love,0.12090599536895752,0.315809965133667
2223,How much for the happy hour?,Gangnam Asian BBQ Dining,Great,0.11372988671064377,0.315809965133667
2224,How much is AYCE?,BBQ House,"Awesome all you can eat Korean BBQ. friendly servers, food was fresh, great service.",0.24715809524059296,0.2554008960723877
2225,How much is AYCE?,BBQ House,Sundays,0.12349364161491394,0.2554008960723877
2226,How much is AYCE?,BBQ House,2,,0.2554008960723877
2227,How much is AYCE?,BBQ House,.,,0.2554008960723877
2228,How much is WEEKDAY BRUNCH (non-holiday) for adult and child? Are non-alcoholic drinks included with buffet purchase? Is the All You Care to Drink Package specifically for alcohol?,Bacchanal Buffet,ä¸è¬è¬æè¦ºï¼ä¸éall you can drink æ¯ç¦é³ï¼,0.6925175189971924,4.773958921432495
2229,How much is WEEKDAY BRUNCH (non-holiday) for adult and child? Are non-alcoholic drinks included with buffet purchase? Is the All You Care to Drink Package specifically for alcohol?,Bacchanal Buffet,"If you have a group, get all different drinks so you can trade!",0.5191097259521484,4.773958921432495
2230,How much is WEEKDAY BRUNCH (non-holiday) for adult and child? Are non-alcoholic drinks included with buffet purchase? Is the All You Care to Drink Package specifically for alcohol?,Bacchanal Buffet,"The juices are delicious, plus doesn't cost extra.",0.47911229729652405,4.773958921432495
2231,How much is WEEKDAY BRUNCH (non-holiday) for adult and child? Are non-alcoholic drinks included with buffet purchase? Is the All You Care to Drink Package specifically for alcohol?,Bacchanal Buffet,Pay additional $22,0.3530612885951996,4.773958921432495
2232,How much is WEEKDAY BRUNCH (non-holiday) for adult and child? Are non-alcoholic drinks included with buffet purchase? Is the All You Care to Drink Package specifically for alcohol?,Bacchanal Buffet,$55,,4.773958921432495
2233,How much is a weekday dinner?,Bacchanal Buffet,a very long line,0.17545130848884583,0.37958788871765137
2234,How much is a weekday dinner?,Bacchanal Buffet,no line,0.08722210675477982,0.37958788871765137
2235,How much is a weekday dinner?,Bacchanal Buffet,$40s,0.07445888966321945,0.37958788871765137
2236,How much is a weekday dinner?,Bacchanal Buffet,$30.99,,0.37958788871765137
2237,How much is a weekday dinner?,Bacchanal Buffet,$65,,0.37958788871765137
2238,How much is dinner buffet?,Bacchanal Buffet,The best dinner buffet in Vegas!,0.7264795303344727,0.37277913093566895
