,question,business,answer,similarity,execution_time_in_sec,human_rating
2912,Is the brunch menu better or dinner?,Bacchanal Buffet,$48 you get a brunch buffet,0.822988916637285,4.88550901412964,
2913,Is the brunch menu better or dinner?,Bacchanal Buffet,dinner,0.821801273437645,4.88550901412964,
2914,Is the brunch menu better or dinner?,Bacchanal Buffet,$55 for the buffet dinner,0.819225807703167,4.88550901412964,
2915,Is the coconut cake at mesa grill a must-try?,Mesa Grill,dessert I had the coconut cake,0.7786233257137259,4.18869400024414,
2916,Is the coconut cake at mesa grill a must-try?,Mesa Grill,"dessert, I had the coconut layer cake - YUMMY",0.773312145125207,4.18869400024414,
2917,Is the coconut cake at mesa grill a must-try?,Mesa Grill,We finished dinner off with the TOASTED COCONUT LAYER CAKE,0.773038831428856,4.18869400024414,
2918,Is the coconut cake at mesa grill a must-try?,Mesa Grill,"Dessert: A+++++++++
Toasted Coconut layer cake: OMG, we can never eat, drink or smell coconut",0.771817270316909,4.18869400024414,
2919,Is the coconut cake at mesa grill a must-try?,Mesa Grill,chocolate berry shortcake,0.7706985520367429,4.18869400024414,
2920,"Is the early bird brunch special still ongoing?
Do you offer different items during early bird brunch and brunch?",Bacchanal Buffet,Early bird brunch is so worth,0.834584442265895,4.92868494987488,4.0
2921,"Is the early bird brunch special still ongoing?
Do you offer different items during early bird brunch and brunch?",Bacchanal Buffet,catch brunch menu items,0.813602382172645,4.92868494987488,1.0
2922,"Is the early bird brunch special still ongoing?
Do you offer different items during early bird brunch and brunch?",Bacchanal Buffet,.,0.801737601878275,4.92868494987488,1.0
2923,"Is the early bird brunch special still ongoing?
Do you offer different items during early bird brunch and brunch?",Bacchanal Buffet,dinner items,0.794744810250784,4.92868494987488,1.0
2924,"Is the early bird brunch special still ongoing?
Do you offer different items during early bird brunch and brunch?",Bacchanal Buffet,allows you to sample both the brunch and dinner menus at the brunch price,0.7907480700393901,4.92868494987488,1.0
2925,Is the food the same dinner everyday?,Bacchanal Buffet,usually eat chinese food for breakfast / lunch / dinner,0.8254058580225859,4.686983585357671,
2926,Is the food the same dinner everyday?,Bacchanal Buffet,food good,0.8077685926407701,4.686983585357671,
2927,Is the food the same dinner everyday?,Bacchanal Buffet,food good,0.8077685926407701,4.686983585357671,
2928,Is the food the same dinner everyday?,Bacchanal Buffet,Dinner,0.8069559180199909,4.686983585357671,
2929,Is the food the same dinner everyday?,Bacchanal Buffet,"In the video, you will see both the brunch food and the dinner food",0.803892766976446,4.686983585357671,
2930,Is the happy hour menu limited to the bar only? And is it available during Suns home games?,The Arrogant Butcher,Suns game,0.851003203627146,1.68341541290283,
2931,Is the happy hour menu limited to the bar only? And is it available during Suns home games?,The Arrogant Butcher,sports game playing,0.83977392329855,1.68341541290283,
2932,Is the happy hour menu limited to the bar only? And is it available during Suns home games?,The Arrogant Butcher,We ended up sitting at the bar high top which was great since thats where they have the happy hour menu available,0.8328850948645409,1.68341541290283,
2933,Is the happy hour menu limited to the bar only? And is it available during Suns home games?,The Arrogant Butcher,standard offering with no uniqueness,0.817759983668756,1.68341541290283,
2934,Is the happy hour menu limited to the bar only? And is it available during Suns home games?,The Arrogant Butcher,terrific - sitting on the patio people watching before a Suns game,0.816025924204042,1.68341541290283,
2935,Is the jubilee room ONLY two queens or can you get a king bed?,Bally's Las Vegas Hotel & Casino,The jubilee rooms are nice if you can actually get them.,0.8152528164753381,2.0270321369171103,
2936,Is the jubilee room ONLY two queens or can you get a king bed?,Bally's Las Vegas Hotel & Casino,only a king bed,0.814220857199074,2.0270321369171103,
2937,Is the jubilee room ONLY two queens or can you get a king bed?,Bally's Las Vegas Hotel & Casino,a steam room,0.804114745794988,2.0270321369171103,
2938,Is the jubilee room ONLY two queens or can you get a king bed?,Bally's Las Vegas Hotel & Casino,They will tell you your room will be nicer,0.8030228516047511,2.0270321369171103,
2939,Is the jubilee room ONLY two queens or can you get a king bed?,Bally's Las Vegas Hotel & Casino,"If I book a king bed online, I should get a king bed on a normal floor",0.80143539761469,2.0270321369171103,
2940,Is the made to order soufflés available during brunch?,Bacchanal Buffet,in the dessert area or the hand rolls,0.757468069162335,6.48812031745911,
2941,Is the made to order soufflés available during brunch?,Bacchanal Buffet,more of a place for dinner,0.750992407537358,6.48812031745911,
2942,Is the made to order soufflés available during brunch?,Bacchanal Buffet,$45 price,0.7495704166464959,6.48812031745911,
2943,Is the made to order soufflés available during brunch?,Bacchanal Buffet,there was no line.,0.7411807516847471,6.48812031745911,
2944,Is the made to order soufflés available during brunch?,Bacchanal Buffet,allows you to sample both the brunch and dinner menus at the brunch price,0.739304660736572,6.48812031745911,
2945,Is the meat by creekstone?,Bacchanal Buffet,The meat was all right,0.7661829074234829,7.905974864959719,2.0
2946,Is the meat by creekstone?,Bacchanal Buffet,by the meat section,0.76122310743544,7.905974864959719,3.0
2947,Is the meat by creekstone?,Bacchanal Buffet,the chef on the meat station was a hoot,0.742503864397072,7.905974864959719,3.0
2948,Is the meat by creekstone?,Bacchanal Buffet,food good,0.73873052842722,7.905974864959719,1.0
2949,Is the meat by creekstone?,Bacchanal Buffet,food good,0.73873052842722,7.905974864959719,1.0
2950,Is the meat halal or kosher?,Bacchanal Buffet,Carvery meat was OK.,0.688970091017363,4.8149728775024405,
2951,Is the meat halal or kosher?,Bacchanal Buffet,2) MEAT: the station next to it is meat and nothing but meat,0.682070580146206,4.8149728775024405,
2952,Is the meat halal or kosher?,Bacchanal Buffet,Its got a meat,0.6810170230176689,4.8149728775024405,
2953,Is the meat halal or kosher?,Bacchanal Buffet,!,0.674945155956202,4.8149728775024405,
2954,Is the meat halal or kosher?,Bacchanal Buffet,meat was sooooooo delicious,0.6748051651024211,4.8149728775024405,
2955,Is the meat halal?,Eiffel Tower,"The meat is not meat, but butter meat",0.7281704604464309,1.89060831069946,
2956,Is the meat halal?,Eiffel Tower,A beautiful cut of meat,0.6447002086872421,1.89060831069946,
2957,Is the meat halal?,Eiffel Tower,lamb tough,0.6283807366548311,1.89060831069946,
2958,Is the meat halal?,Eiffel Tower,venison,0.620641210588296,1.89060831069946,
2959,Is the meat halal?,Eiffel Tower,Not gamey at all and the meat was so savory.,0.6205701827659089,1.89060831069946,
2960,Is the party brunch worth the 1k price tag?,LAVO Italian Restaurant & Lounge,too cool,0.683757152264806,1.8602576255798304,
2961,Is the party brunch worth the 1k price tag?,LAVO Italian Restaurant & Lounge,priced brunch,0.6748066088621171,1.8602576255798304,
2962,Is the party brunch worth the 1k price tag?,LAVO Italian Restaurant & Lounge,nice expensive dinner,0.66886584479427,1.8602576255798304,
2963,Is the party brunch worth the 1k price tag?,LAVO Italian Restaurant & Lounge,size of your party,0.6620150717994101,1.8602576255798304,
2964,Is the party brunch worth the 1k price tag?,LAVO Italian Restaurant & Lounge,The atmosphere was perfect for our bachelorette party and after dinner we were able to walk right into Tao's night club,0.6557491299541299,1.8602576255798304,
2965,Is the pasta hand made?,Nora's Italian Cuisine,honest,0.7382517645297391,1.6791453361511202,
2966,Is the pasta hand made?,Nora's Italian Cuisine,bread crispier,0.7311163522216959,1.6791453361511202,
2967,Is the pasta hand made?,Nora's Italian Cuisine,Absolutely the best Chicken Marsala - but ask for no marinara on the side pasta,0.72238949637742,1.6791453361511202,
2968,Is the pasta hand made?,Nora's Italian Cuisine,All of the pasta dishes,0.7082278579996629,1.6791453361511202,
2969,Is the pasta hand made?,Nora's Italian Cuisine,Chicken parmagiana - Chicken was really tasty,0.707381910575288,1.6791453361511202,
2970,Is the pasta homemade?,LAVO Italian Restaurant & Lounge,"Complimentary starter of homemade hummus, olives and pickled veg; Garlic bread is presented in foil",0.7471528649308009,1.77867436408997,
2971,Is the pasta homemade?,LAVO Italian Restaurant & Lounge,The spaghetti was homemade!,0.746309088406086,1.77867436408997,
2972,Is the pasta homemade?,LAVO Italian Restaurant & Lounge,bread,0.7373981187539449,1.77867436408997,
2973,Is the pasta homemade?,LAVO Italian Restaurant & Lounge,all delicious,0.7366253312964242,1.77867436408997,
2974,Is the pasta homemade?,LAVO Italian Restaurant & Lounge,bread dipped in marinara was yummy- but again it's pasta- just pasta,0.734241363819958,1.77867436408997,
2975,Is the patio dog friendly?,Four Peaks Brewing,not friendly on the dog patio,0.8604251340955709,1.84944152832031,
2976,Is the patio dog friendly?,Four Peaks Brewing,NOT a dog friendly patio- we get there and dogs need to be on the outside of the fence,0.7723948329862109,1.84944152832031,
2977,Is the patio dog friendly?,Four Peaks Brewing,really nice especially since they no longer allow smoking on the patio.,0.6824080865065331,1.84944152832031,
2978,Is the patio dog friendly?,Four Peaks Brewing,change your website,0.6815542123353759,1.84944152832031,
2979,Is the patio dog friendly?,Four Peaks Brewing,cozy and packed with fun people,0.677014181132537,1.84944152832031,
2980,Is the patio pet friendly?,HEXX kitchen + bar,their patio seating,0.655729539903121,1.56444001197815,
2981,Is the patio pet friendly?,HEXX kitchen + bar,The space is clean,0.654388982091089,1.56444001197815,
2982,Is the patio pet friendly?,HEXX kitchen + bar,nice,0.6507482360130911,1.56444001197815,
2983,Is the patio pet friendly?,HEXX kitchen + bar,for brunch.. patio seating,0.6457606500554561,1.56444001197815,
2984,Is the patio pet friendly?,HEXX kitchen + bar,Atmosphere was cute with an open dining room and doors that open into the patio area so the space feels very large,0.644376449544005,1.56444001197815,
2985,Is the patio sitting pet friendly?,Mon Ami Gabi,sitting on the patio.,0.77408387101116,4.22991943359375,
2986,Is the patio sitting pet friendly?,Mon Ami Gabi,Ask to sit in the cafe area,0.746103402626115,4.22991943359375,
2987,Is the patio sitting pet friendly?,Mon Ami Gabi,it's well lit and it's nice to people watch whether inside or outside the patio,0.744785073767438,4.22991943359375,
2988,Is the patio sitting pet friendly?,Mon Ami Gabi,very nice,0.7405365031012459,4.22991943359375,
2989,Is the patio sitting pet friendly?,Mon Ami Gabi,"warm, the food is good and the people are friendly",0.740134832356614,4.22991943359375,
2990,Is the pool adult only?,Bally's Las Vegas Hotel & Casino,Vegas!,0.764208589254889,2.0172426700592,
2991,Is the pool adult only?,Bally's Las Vegas Hotel & Casino,a pool you can actually swim in instead of just wade in like the rest of the city's 4 ft pools,0.7483591371126391,2.0172426700592,
2992,Is the pool adult only?,Bally's Las Vegas Hotel & Casino,Only plus is the pool is decent,0.7462347375270942,2.0172426700592,
2993,Is the pool adult only?,Bally's Las Vegas Hotel & Casino,11ft+,0.731713055897751,2.0172426700592,
2994,Is the pool adult only?,Bally's Las Vegas Hotel & Casino,the pool is a long walk from the rooms,0.72246340328096,2.0172426700592,
2995,Is the pool open 24hrs?,Hooters Casino Hotel Las Vegas,The pool is open 24/7,0.840060508645581,2.65085077285767,
2996,Is the pool open 24hrs?,Hooters Casino Hotel Las Vegas,one cool thing is the pool is open 24/7,0.8016398131459621,2.65085077285767,
