answer,business_name,helpful,question
"No, they don't have one.",Westgate Las Vegas Resort & Casino,0,Do the signature rooms have a microwave in them?
Yes they are and they are already split but they were on the smaller side. They have them cold and steamed.,Studio B Buffet,1,Are crab legs on available Fri-Sun?
"Yes, crab legs are available Friday - Sunday.",Studio B Buffet,1,Are crab legs on available Fri-Sun?
"Yes, they are.",Studio B Buffet,1,Are crab legs on available Fri-Sun?
Was not there on weekend.,Studio B Buffet,0,Are crab legs on available Fri-Sun?
Friday and Saturdau,Studio B Buffet,0,Are crab legs on available Fri-Sun?
I would say for families,Red Rock Casino Resort And Spa - Temporarily Closed,3,Is this hotel for families or a weekend with a special someone?
"Red Rock Casino is a beautiful casino, it has everything a family could want, and also I guess it could be for a special weekend with a special someone.  Either way you can't go wrong staying at Red Rock, so many food choices, buffet varies on day of week, pool, movie theater, bowling alley, 24 Café, expensive steak restaurant, plus of course the food court (for the kids)….. It is a very clean, upbeat hotel to stay at for a family or a special someone.  I highly recommend it.",Red Rock Casino Resort And Spa - Temporarily Closed,3,Is this hotel for families or a weekend with a special someone?
It's good for either.,Red Rock Casino Resort And Spa - Temporarily Closed,3,Is this hotel for families or a weekend with a special someone?
"I suppose either. There's a huge pool area, movie theater, bowling, but I've seen zero children on the property.",Red Rock Casino Resort And Spa - Temporarily Closed,2,Is this hotel for families or a weekend with a special someone?
Its for everyone! Yay!,Red Rock Casino Resort And Spa - Temporarily Closed,2,Is this hotel for families or a weekend with a special someone?
Yeah they dont need anything but the groupon number,High Roller - Temporarily Closed,1,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
As long as U have it on ur phone or printed out that's all they need. No ID is required,High Roller - Temporarily Closed,1,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
No they just look at the Groupon code.,High Roller - Temporarily Closed,1,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
When we went they didn't check but it ultimately depends on the staffer that is present as they are supposed to verify the groupon with ID.,High Roller - Temporarily Closed,0,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
No.,Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
No it is not,Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
Not anymore,Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
"Somewhat, not as bad from two weeks ago.",Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
Probably very busy due to the Chinese population that likes to go to Vegas during that time.,Bacchanal Buffet - Temporarily Closed,0,How busy is it during thanksgiving?
Thanksgiving and Christmas Day were our two busiest days of the year in 2016. I would expect the same this year. I would suggest coming as early as possible or planning on a long wait. We open at 7:30am.,Bacchanal Buffet - Temporarily Closed,0,How busy is it during thanksgiving?
Yes! They must log on to your room . A total of 3 devices to your room.,The LINQ Hotel & Casino - Temporarily Closed,1,Is wifi at linq included for 3 devices in the room if there are 3 people on the reservation?
I think Wifi only 1 per person.,The LINQ Hotel & Casino - Temporarily Closed,1,Is wifi at linq included for 3 devices in the room if there are 3 people on the reservation?
I was alone and they allowed two devices to be attached to wifi,The LINQ Hotel & Casino - Temporarily Closed,1,Is wifi at linq included for 3 devices in the room if there are 3 people on the reservation?
You would explode if you're there for 2 hours lol.  But I can't imagine they would enforce that policy. The line for the food is no more than a few minutes at most at the most popular stations.,Bacchanal Buffet - Temporarily Closed,3,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
It's not enforced at all.  I've stayed for over two hours on several occasions.,Bacchanal Buffet - Temporarily Closed,2,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
I don't think it is enforced at all. I wouldn't worry too much about it :) I think you will be fine.,Bacchanal Buffet - Temporarily Closed,1,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
"As the others who answered, I have stayed at Bacchanal for more than 2 hours on more than one occasion and no one seemed to notice nor care. I worked in restaurants for years and what my experience tells me is that the people at the front desk, floor managers and waitstaff are all too busy to keep track of how long people stay. Be friendly and nice to your waitperson and tip well and you will never have to worry about being asked to leave.",Bacchanal Buffet - Temporarily Closed,1,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
"In all the times we've been there (many many) we have never once felt rushed or encouraged to leave. The two hours seems just about right. The only station that sometimes has a bit of a line is the crab legs, buts it's only minutes.",Bacchanal Buffet - Temporarily Closed,0,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
"Hi Rachel, 

Crab legs are served for dinner and are available beginning at 3PM on Saturdays & Sundays.",Wicked Spoon,2,Are crab legs served during early morning brunch on Saturday and Sunday?
No they don't.,Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
"I looked for one when I was there, but I could not find one.",Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
No tasting menu.,Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
No they dont,Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
"When I was there a couple of weeks ago, they did have a tasting menu.",Mesa Grill - Temporarily Closed,0,Do they have a tasting menu?
"Last time I went, I checked in around 1am local time as my flight got in late, and I took an Uber pool instead of a direct car, but if you're afraid of losing your reservation, call the hotel and let them know you'll be a late check-in.",The STRAT Hotel,0,What the latest time you could check in?
No you do not. You can go up there for free and sit at the bar and take in the views :),Eiffel Tower,0,Do you have to pay to go up to have a drink? What about dinner is there a separate fee to get to the restaurant/bar?
No fee to go to the restaurant/bar.,Eiffel Tower,0,Do you have to pay to go up to have a drink? What about dinner is there a separate fee to get to the restaurant/bar?
"Nope... 1897 Market took its place.  I used to really enjoy that particular Chili's location (I think it was a Chili's Too), but this 1897 Market is really good!",Charlotte Douglas International Airport,2,Is the Chili's still there?
No. It closed down at least 4 or 5 years ago.,Charlotte Douglas International Airport,1,Is the Chili's still there?
No. Been gone quite a while.,Charlotte Douglas International Airport,1,Is the Chili's still there?
"No, sadly it has vacated the premises a few years ago! However other nice places have opened!",Charlotte Douglas International Airport,0,Is the Chili's still there?
Nope,Charlotte Douglas International Airport,0,Is the Chili's still there?
No. They sell soda in cans and water in bottles.,Little Miss BBQ,1,Do they serve beer?
"No, just soft drinks.  A beer sure would be good with that amazing bbq though!",Little Miss BBQ,1,Do they serve beer?
I think you can BYOB though,Little Miss BBQ,1,Do they serve beer?
"No.... no beer :(
Maybe when they open the new place",Little Miss BBQ,1,Do they serve beer?
No. They sell drinks and they give away water in coolers outside as a safety precaution.,Little Miss BBQ,1,Do they serve beer?
"no, the hotel is closed as well",Bacchanal Buffet - Temporarily Closed,0,Is this open still during the coronavirus outbreak?
